"","x","y","r","lineage","ONTraC","DPT","monocle3","DPT_l1","monocle3_l1","TSCAN_l1","Slingshot_l1","DPT_l2","monocle3_l2","TSCAN_l2","Slingshot_l2"
"cell752",44.2646397682116,-306.265629986775,309.447886476876,1,0.660956616835594,0.0616422753334434,1.41405176674494,0.0720452770464173,3.48201905515754,545,NA,NA,NA,NA,NA
"cell753",209.966055132966,-235.861584355554,315.779086202383,2,0.559424500261746,0.326925932094179,11.0487719774485,NA,NA,NA,NA,0.0974128449707486,0.00199634417296002,255,3.59139316719773
"cell754",276.005904774945,-62.0319465124372,282.890830283977,1,0.669299357278562,0.0258111567002954,1.2968453706168,0.0374134670424299,0.731317452148249,563,NA,NA,NA,NA,NA
"cell755",235.859682404883,-507.179925614311,559.34002782768,1,0.315192220618419,1.255599296095,12.1123358153326,1.20435379072023,13.950404705937,139,12.4321178799471,NA,NA,NA,NA
"cell756",-525.673685547358,10.0809114274984,525.770338125071,1,0.259801733580731,0.547355662120909,12.119687133655,0.577787928572964,12.9178668138994,183,9.8016179660995,NA,NA,NA,NA
"cell757",839.468417681494,45.1710018367271,840.682843700051,2,0.142917907531038,0.507140445309746,13.8741104804877,NA,NA,NA,NA,0.0185705592032925,1.71564423141483,78,1.48838828081862
"cell758",-559.244714644812,172.738441467288,585.314633354322,1,0.234687263065087,1.26826561413493,12.8206103862308,1.21440750004737,13.2266420700776,130,12.5457878879838,NA,NA,NA,NA
"cell759",-5.87537895605638,-4.27417237955586,7.26557825691998,2,0.705787846164897,0.438806895243241,12.2472558820431,NA,NA,NA,NA,0.0494159921577879,0.00207028284603261,211,2.33406145733446
"cell760",431.737758758359,266.480122007779,507.355050987937,1,0.298465927687704,0.269040014518768,11.3406823517652,0.30222951551584,10.1239690405747,251,9.60298380319989,NA,NA,NA,NA
"cell761",23.1515902721547,-77.5929152891668,80.9731846675277,2,0.757537740170962,0.508783276017544,16.7254141299928,NA,NA,NA,NA,0.0162506698507591,3.62776675130614,86,1.88054608026429
"cell762",-447.416114334841,-195.416125802197,488.230111310259,2,0.355595648059599,0.52494322350918,17.9115151094479,NA,NA,NA,NA,0.0174976405813078,6.98212515232745,67,0.243682421085193
"cell763",648.078193294168,-243.008882870827,692.140637282309,1,0.186906825558537,1.67829217086879,15.7137331078064,1.57488399201041,16.3246913347927,96,12.0000595796773,NA,NA,NA,NA
"cell764",146.515167146816,369.739083757916,397.710553370416,2,0.415725537483992,0.501547589338362,17.761215129679,NA,NA,NA,NA,0.0170605895367501,3.62784068997921,137,1.37277631318575
"cell765",256.105683783126,-102.663302225697,275.916427365076,1,0.688548713294493,0.0296051572206,2.8223840096594,0.0422427993277089,0.731375995968568,571,NA,NA,NA,NA,NA
"cell766",41.4222998146873,-262.345520116775,265.595517370454,1,0.672761503325672,0.0407288759501758,2.9136387944638,0.0535450386566545,0.731434539788886,541,NA,NA,NA,NA,NA
"cell767",376.517057988443,846.60507883603,926.555586280301,2,0.1552160927831,0.373432118073848,12.2089150571754,NA,NA,NA,NA,0.0736578498361229,0.0021442215191052,220,2.79191280094112
"cell768",159.536997263277,-129.487035899068,205.472494416428,1,0.754633880936161,0.0139350102383467,2.37671926233141e-05,0.0249730179649371,1.75356467823694,549,NA,NA,NA,NA,NA
"cell769",-137.04157178545,-676.353560943168,690.097479924344,1,0.264110605780641,1.57361483317402,14.4527976081442,1.48197854735467,14.7967147117901,103,12.4939570612411,NA,NA,NA,NA
"cell770",480.322425983909,-250.383133844372,541.665345593381,1,0.258112739055479,0.135777754932196,4.71077439720329,0.144577208008621,7.65397507638641,419,NA,NA,NA,NA,NA
"cell771",357.940012620143,195.99475366978,408.086995750398,1,0.405368047979202,0.179112658040554,7.11720920768549,0.192045688387425,7.65403362020673,328,7.01298780733657,NA,NA,NA,NA
"cell772",-60.8687793664092,-218.751541094642,227.062205205616,1,0.639368437583897,0.021949560465945,1.84635572742498,0.0277883085724604,2.19878327701948,636,NA,NA,NA,NA,NA
"cell773",51.9071014342012,-631.70347807674,633.832494744117,1,0.240393015598602,0.269754736775168,10.1459344330653,0.300669148999754,10.4659079648518,225,9.07513929131975,NA,NA,NA,NA
"cell774",-87.8731290139879,-873.864320126987,878.271334380048,1,0.301913843957411,1.83087204755264,17.1748898119014,1.70950022170037,17.8631091349061,72,13.150110889058,NA,NA,NA,NA
"cell775",-301.716076864138,61.2990918735811,307.880122292447,1,0.596698693174353,0.030439195652515,1.84635685919605,0.0378666046108024,4.41587671369337,614,NA,NA,NA,NA,NA
"cell776",-565.089593135002,-110.15311022225,575.725590851333,1,0.254985928029114,1.64002175866768,14.796396316581,1.54060011449709,14.7221750478715,97,12.754391051744,NA,NA,NA,NA
"cell777",440.027659104937,496.983569381783,663.789883180535,1,0.216132817144687,0.296419492142173,11.4799224974627,0.330637202409076,10.14600092261,248,9.14984115749215,NA,NA,NA,NA
"cell778",-616.869837398917,-459.518497048713,769.211053887341,1,0.228855029326199,0.153489104818287,5.60831025651101,0.158520178566176,7.65409216402704,NA,6.61708366630657,NA,NA,NA,NA
"cell779",16.210293008677,-12.2099643200013,20.2942560376789,1,0.72937792174858,0.01983605432949,2.26354215460134e-05,0.00372624553149697,0.388079794469335,630,NA,NA,NA,NA,NA
"cell780",64.7031397282212,-266.918701218669,274.649029401072,1,0.677552183383874,0.0494022684078155,2.82238514143048,0.0616542761858297,1.75362322205726,490,NA,NA,NA,NA,NA
"cell781",130.870873494725,-598.062771573072,612.214230699465,2,0.24644391913471,0.499975288394054,15.0725074275228,NA,NA,NA,NA,0.0173201795198101,3.32405483417088,106,1.73874459695746
"cell782",-542.539577572829,-442.127578911218,699.875695582293,1,0.248866212820364,1.75769517925652,15.2084790353975,1.64450245366039,16.2816543196488,92,12.7603561824595,NA,NA,NA,NA
"cell783",173.722310318768,-189.059962133832,256.754961752517,1,0.679250385346779,0.0413658027552728,3.09764392281683,0.0533232662160179,3.73557428084718,550,NA,NA,NA,NA,NA
"cell784",-4.88357446975477,306.846144028203,306.885003551132,1,0.614959526135287,0.0875273965388307,5.21277826934855,0.0998158709075704,7.65415070784736,470,NA,NA,NA,NA,NA
"cell785",5.54788174481591,-364.212174213082,364.254425967448,1,0.558888108731255,0.173836499763152,7.11721033945656,0.186174392050063,7.57156218383497,378,7.01298780733657,NA,NA,NA,NA
"cell786",-348.738603006656,-155.330825103912,381.767309305677,1,0.457469906033127,0.186820651528228,6.81655861074041,0.195474955102801,7.65420925166768,266,6.49405375948021,NA,NA,NA,NA
"cell787",121.475199769318,157.877054157248,199.201878475998,1,0.826013174129838,0.0200050284405274,2.82238627320156,0.0307610175111874,0.731493083609204,539,NA,NA,NA,NA,NA
"cell788",-234.611094266816,-733.661283424567,770.260504212215,1,0.226520207221199,1.80126231673963,16.666693449804,1.68085104586489,16.181577601567,76,13.1843930090428,NA,NA,NA,NA
"cell789",-135.763634487503,2.84979879358055,135.793541092426,2,0.657450294875873,0.532956842525357,17.8727014636408,NA,NA,NA,NA,0.0183054300708436,5.21527157866808,46,0.781590322584046
"cell790",188.955171062846,237.211067527446,303.270749049261,2,0.661658661033478,0.543005433422368,16.3638388359848,NA,NA,NA,NA,0.0257072353508257,2.27742071364182,21,1.39456263071109
"cell791",273.003498895474,189.153702064046,332.129543120911,1,0.530369751257578,0.100965862019479,5.08918442230469,0.114918250307306,7.654267795488,443,7.22875001136016,NA,NA,NA,NA
"cell792",-252.324596664666,-313.625061584536,402.527491403867,1,0.509402302990283,0.134178007799763,4.40179757866929,0.143963665716987,7.65432633930832,414,NA,NA,NA,NA,NA
"cell793",74.0757233388054,-682.573401405867,686.58113948385,1,0.241842894552337,1.50273603880877,15.0762635385067,1.42094026463524,14.7859063916013,110,12.3645140356051,NA,NA,NA,NA
"cell794",-383.97855009668,291.847272290043,482.301106444394,1,0.340379729967329,0.104803551671927,0.557633392385198,0.118337986136462,1.96661759495623,530,7.50881508377438,NA,NA,NA,NA
"cell795",362.780897118061,572.835964050205,678.049423731863,2,0.212920801036742,0.518134387827929,16.6590953433236,NA,NA,NA,NA,0.0110515676785529,4.47464502924943,75,1.01048028645357
"cell796",911.808350727434,62.1469223692768,913.923797926422,1,0.118387813646543,1.58108367708623,14.0875892325519,1.48795958664358,14.5143844330523,99,12.5530838735405,NA,NA,NA,NA
"cell797",-115.708976278738,80.6760289923563,141.057395571622,1,0.855024733963932,0.00960189351598344,2.15036504687127e-05,0.0139468058561825,1.46967305383868,596,NA,NA,NA,NA,NA
"cell798",-41.2479195167951,76.6376181567549,87.0328408200294,2,0.882064664906341,0.388774171381096,12.2028102174277,NA,NA,NA,NA,0.0768557573106891,0.0022181601921778,242,2.48570418149388
"cell799",-320.978338117712,-247.271316255811,405.179216376765,1,0.458111579956851,0.172039321769667,7.70048608804991,0.170273647721871,7.65438488312863,316,5.96719789411408,NA,NA,NA,NA
"cell800",-312.997161505322,-270.237927516963,413.516336532249,1,0.465573622772148,0.167041805663698,8.34290683193865,0.167979050588804,8.43698998989326,310,6.10930238884716,NA,NA,NA,NA
"cell801",-96.0330485902151,-176.850521207299,201.242275063725,1,0.68005763081275,0.0183350011185077,1.29684650238787,0.029148340475661,1.75368176587757,559,NA,NA,NA,NA,NA
"cell802",-710.265075768262,-580.671850477775,917.418266546606,1,0.237081788333115,1.85767525422339,15.4351511801964,1.73148341354799,16.499397525206,84,13.3047918985387,NA,NA,NA,NA
"cell803",342.883179241763,448.667682374525,564.687137992594,1,0.255046558961562,0.728604437667174,12.1142042198075,0.740280074265452,13.9859964350722,184,11.1703826380246,NA,NA,NA,NA
"cell804",-778.31980045055,521.593263897631,936.931825010106,2,0.18891586035077,0.524234598562856,15.6686365669182,NA,NA,NA,NA,0.0166224466717078,4.910384142865,33,1.8715308601314
"cell805",-29.7175107163452,-9.7980787939396,31.2910976354033,2,0.717536515208586,0.531017058997165,17.2630451207152,NA,NA,NA,NA,0.0162061293641829,6.08785368092642,49,0.927691701774098
"cell806",-572.686428145653,405.679616662636,701.815998932604,1,0.200765433837822,2.1688571951763,16.089350033049,2.00452204907728,16.0869112395511,26,13.9410486201724,NA,NA,NA,NA
"cell807",602.535444968163,-0.287298685518384,602.535513462499,2,0.271343599971824,0.513427672177339,16.3444853938004,NA,NA,NA,NA,0.0117173349350665,3.62791462865228,88,1.09968152769325
"cell808",51.6671664243299,-512.832612378668,515.42873843573,2,0.285287933843059,0.203424327881347,9.78863347589069,NA,NA,NA,NA,0.155281941357252,0.00229209886525039,270,5.16485753857413
"cell809",3.90025310795547,-170.261026173994,170.305692823604,2,0.599347228741933,0.546486012897364,15.7561862562961,NA,NA,NA,NA,0.0253206032756485,3.32412877284396,17,0.912238784543861
"cell810",-221.38637475217,194.857934091989,294.92633216535,1,0.565567011824275,0.0735090112823206,1.29684763415895,0.0877251313241078,3.29728686824516,477,NA,NA,NA,NA,NA
"cell811",-101.286635228969,665.188258333805,672.855409059901,1,0.268889931522585,2.01763585462838,16.8730529589315,1.87211900474964,17.278120623292,40,12.8978436521974,NA,NA,NA,NA
"cell812",279.171626703475,756.914966298443,806.757127866149,2,0.172322844062913,0.532342501866136,14.9840815780489,NA,NA,NA,NA,0.0265798303902951,3.32420271151703,30,1.20175218149694
"cell813",-336.892096217056,62.7625534734358,342.688521272639,1,0.54798195491942,0.146325033169955,4.40179871044037,0.155453222189477,7.65444342694895,260,6.88008400959819,NA,NA,NA,NA
"cell814",523.226993870065,-297.24822952387,601.766563602017,1,0.230624603558845,0.19251008925954,8.36691020049305,0.21281692170801,8.68639475788143,330,7.70581749443461,NA,NA,NA,NA
"cell815",297.902818065608,-208.871051843192,363.831286875541,1,0.480098588312488,0.156366356978772,6.44424664118047,0.165754530623003,8.43704853371358,397,6.91401034349339,NA,NA,NA,NA
"cell816",750.923405564785,-535.250576604903,922.160040763475,1,0.148901896782564,2.05375981845198,16.3536904477212,1.90223071071484,16.9716182128029,34,13.9764730728442,NA,NA,NA,NA
"cell817",-430.86218622679,711.972008100131,832.193705718964,2,0.204121070349734,0.448235493395177,12.2929638671529,NA,NA,NA,NA,0.0419688290301598,0.00236603753832298,196,1.99095303537032
"cell818",154.874780949703,-836.507503521984,850.723810189183,1,0.301240480162089,0.203521042349293,8.8374093988524,0.224701121027687,8.4792994553968,324,8.07675819324489,NA,NA,NA,NA
"cell819",9.26124691491791,73.6290409351854,74.2092067297198,1,0.885603062909625,0.0248577850100098,2.03718793914121e-05,0.00987818861511713,0.107958755711082,641,NA,NA,NA,NA,NA
"cell820",455.37504521329,287.998737230089,538.803957343607,1,0.270970961351352,1.11509367469376,12.7192700386618,1.08829775291308,12.9920317118216,149,10.7489680507772,NA,NA,NA,NA
"cell821",22.0237259660717,-316.056496112585,316.822905170054,1,0.655426068884249,0.0219266277339802,0.491761122815405,0.0309601796053241,2.03026412449863,583,NA,NA,NA,NA,NA
"cell822",355.344327645073,55.8240094337677,359.702531571284,1,0.513185956704555,0.156079484024823,4.41830232948009,0.167467320513708,7.65450197076927,370,NA,NA,NA,NA,NA
"cell823",124.400259782995,934.575690434292,942.81872371353,1,0.156963990685914,2.40285506851022,18.3137689748934,2.21393946768217,17.7787126477466,19,14.7233770987264,NA,NA,NA,NA
"cell824",-13.2133938105811,121.601721020398,122.31750623323,2,0.854116625243071,0.466545478437765,13.8581053139359,NA,NA,NA,NA,0.023233591217172,0.646022991718276,189,1.36219401633555
"cell825",290.193841216956,-14.3545271270111,290.54864984937,2,0.64346473705045,0.208726544859297,5.60831138828209,NA,NA,NA,NA,0.174059386026811,0.00243997621139558,287,5.35237529128182
"cell826",-271.224605530738,272.152624399053,384.226284385382,1,0.448548155357814,0.136003251436321,4.48662821011245,0.145037444523417,7.65456051458959,369,NA,NA,NA,NA,NA
"cell827",-780.223438827137,-452.213721785468,901.8014552363,1,0.283266077994453,2.40919030942421,15.8787194001346,2.22092723787993,15.9547982568112,9,14.0486276066198,NA,NA,NA,NA
"cell828",-33.1226017085503,-318.054068249497,319.774134466812,1,0.651488487027464,0.08596676472857,2.13229425165886,0.097928108379109,3.57731138152998,472,NA,NA,NA,NA,NA
"cell829",-462.102075154615,234.177407606837,518.051528417454,1,0.27180847079418,0.430081171380922,12.1648844295791,0.468680236787962,12.1479674738097,197,9.59296078247798,NA,NA,NA,NA
"cell830",752.776271024738,431.733960371274,867.793942566883,1,0.185999926913315,1.89685198622129,16.2769356634122,1.7645757243605,16.1803395574089,57,13.5685522370326,NA,NA,NA,NA
"cell831",52.9406681578917,652.852964011334,654.995959501574,1,0.289656304439699,0.756722441270895,12.2190682946708,0.779199732317092,13.9860549788925,172,10.6916551288642,NA,NA,NA,NA
"cell832",-254.151385125877,571.459395890221,625.426868396792,1,0.280393307848957,0.202257667440508,8.24763869329049,0.224571547055798,8.68564081258688,256,7.77450500934162,NA,NA,NA,NA
"cell833",-27.9674543591162,361.154915227152,362.236181649571,1,0.526145391980338,0.118078880541354,8.2419750214209,0.125328791024946,7.6546190584099,455,NA,NA,NA,NA,NA
"cell834",1.61552606946222,10.9255479566777,11.0443434678018,2,0.718826174401962,0.17269451818559,7.92952969465616,NA,NA,NA,NA,0.190257519397746,0.00251391488446817,290,5.53417073685779
"cell835",391.649022896874,-224.62426641767,451.491991290823,2,0.343530533018877,0.483885736198968,17.3548651934515,NA,NA,NA,NA,0.0122489114325929,3.41668103212114,130,1.86721245050062
"cell836",-234.161491528017,161.110826097232,284.232831320307,1,0.582848262824504,0.0460057579670131,2.11236749336882,0.0580228732740605,3.34707600938543,515,NA,NA,NA,NA,NA
"cell837",-257.138487695584,174.225900501396,310.604034519667,1,0.541872077459051,0.0335179305495045,1.92401083141114e-05,0.0476343743019752,1.33035126582328,519,NA,NA,NA,NA,NA
"cell838",277.541360161327,483.066589695946,557.119858451188,2,0.260701495894371,0.482584997634698,17.419914635283,NA,NA,NA,NA,0.0193446810939054,5.01822742999417,132,1.31528281056622
"cell839",-463.417188576506,451.533813842285,647.022623801604,2,0.220579467793342,0.494907629189684,13.947645965417,NA,NA,NA,NA,0.0171743291696897,1.71126388565356,129,1.49143735074471
"cell840",-162.924407119483,-47.8153629885049,169.795969837206,1,0.635764271767954,0.0116611440283489,1.81083372368107e-05,0.00942614261459622,0.272074041608347,647,NA,NA,NA,NA,NA
"cell841",203.411994848528,916.275787126054,938.582845422677,1,0.128106639247897,1.98606255499159,18.1835434551203,1.84429807009516,17.9963940216201,51,14.0840772224662,NA,NA,NA,NA
"cell842",289.188462326729,-732.46337576911,787.484960863367,2,0.272014297773165,0.520442805011262,14.2806544231528,NA,NA,NA,NA,0.0186006081804309,3.63247080621419,34,2.05008473866904
"cell843",-128.727678058072,682.961567735021,694.98727909315,1,0.265069346862854,1.85488088496148,15.7700193504913,1.72762875763898,15.7769262528627,49,12.4641554687711,NA,NA,NA,NA
"cell844",468.404066006133,77.0224562521973,474.69445732829,1,0.381708778843177,0.184808827342579,7.11721147122764,0.169883693255033,7.65467760223022,NA,5.82882292061246,NA,NA,NA,NA
"cell845",-845.223811352946,364.062939473751,920.29621056281,2,0.194357852840121,0.437111637075276,18.2787171066013,NA,NA,NA,NA,0.0306681490826381,2.03433794751738,181,1.74314012111771
"cell846",306.457163770795,487.742891631088,576.02875063932,1,0.250706055676209,0.164315992896851,6.43603037510451,0.174760981746183,8.4371070775339,313,6.98701423883323,NA,NA,NA,NA
"cell847",-4.43632881587192,26.3971325523903,26.7673237427838,1,0.755766177475935,0.0307769887207404,1.697656615951e-05,0.0141390635753569,0.260204399252761,684,NA,NA,NA,NA,NA
"cell848",405.357548257104,683.532194731559,794.689249432476,1,0.171589056074361,0.175386903142874,6.42737375473032,0.186888100853277,7.65473614605054,367,7.01298780733657,NA,NA,NA,NA
"cell849",794.029451004373,-524.243058692315,951.479665389324,1,0.141967753078863,2.17111640341146,18.2261460269859,2.00680683026053,17.7227705481469,27,13.6423221189196,NA,NA,NA,NA
"cell850",-16.1709510086455,-589.496991092455,589.71874835686,1,0.241037467142479,1.20866882350086,12.5905977368672,1.16416015590619,13.23279329365,136,12.194793129348,NA,NA,NA,NA
"cell851",-928.21876985019,53.0088985281151,929.731159005314,2,0.206535701369793,0.467088926139319,16.3486947268608,NA,NA,NA,NA,0.0147356874635111,3.61312223990525,123,1.98140098929407
"cell852",-384.032079331327,-276.939583714125,473.472460638732,2,0.394951391175326,0.455404757232005,16.6629633252993,NA,NA,NA,NA,0.0239420683052189,4.91045808153808,174,1.52765902471184
"cell853",-785.025455546382,-254.243743559822,825.169586809352,2,0.252814863771605,0.407869491270975,11.0542316967433,NA,NA,NA,NA,0.0667475444505923,0.116218506699514,212,2.62593903349724
"cell854",-6.59293843171131,-221.185819742132,221.284056570199,1,0.624072765031361,0.00861595032309242,1.58447950822094e-05,0.0201232126704406,1.3304098096436,676,NA,NA,NA,NA,NA
"cell855",550.949812089635,634.814369303213,840.556350826903,1,0.158619015119296,1.9707835106957,17.1748909436725,1.83080079499554,17.4084819112948,42,13.4864320675115,NA,NA,NA,NA
"cell856",-108.461461761311,-124.964715793395,165.469238472666,1,0.730543617040234,0.0168793180545666,1.29684876593003,0.0134289404419858,1.97276607345535,664,NA,NA,NA,NA,NA
"cell857",318.093905911515,-230.13532107669,392.614313270817,1,0.434120642066952,0.187018124829305,6.52943655053627,0.18530643131225,8.43716562135422,255,5.89880815919623,NA,NA,NA,NA
"cell858",260.774790678314,140.581564494842,296.25439697857,1,0.56738757803144,0.0351692844143176,1.47130240049087e-05,0.0462222808755041,1.33046835346391,509,NA,NA,NA,NA,NA
"cell859",-128.977458479065,247.735099909587,279.298880275113,1,0.650790381565512,0.0423848401062678,1.2968498977011,0.0563588860372304,3.29734541206548,494,NA,NA,NA,NA,NA
"cell860",171.457537350433,-487.071972732478,516.368854343272,1,0.335523570434522,0.163670491082784,8.13123230259659,0.177413697743234,7.65479468987086,357,7.21093860283992,NA,NA,NA,NA
"cell861",317.987240665592,54.8955770473593,322.690888631023,1,0.55983056200626,0.0828195892040525,1.70241328345843,0.0939594071901974,3.47039476967813,502,NA,NA,NA,NA,NA
"cell862",-82.4623539247075,-76.9100550311639,112.761679571122,2,0.723551112261178,0.495125185250968,14.0358869345878,NA,NA,NA,NA,0.0117507682909813,2.33382150018052,79,1.81548420311234
"cell863",122.011211235236,393.603264066703,412.08041102563,1,0.398915427931938,0.163324651117523,7.05711720767708,0.170893124777478,7.38757790365024,386,6.54887387978848,NA,NA,NA,NA
"cell864",-598.477288080619,-262.17140355289,653.382666734606,1,0.257142356386563,0.460625867536616,11.2114997024846,0.505656617549051,12.0346511759244,195,10.0753853877339,NA,NA,NA,NA
"cell865",657.803193892407,256.8813691221,706.182044303801,1,0.198702745001235,1.92635723035173,15.5291114008884,1.79044476920587,16.1288310744906,36,11.3302708085435,NA,NA,NA,NA
"cell866",-200.678880933801,-534.002755446873,570.46556081651,1,0.304420736225851,1.41015962515495,14.9360734420987,1.34234131621235,14.9657720170483,109,12.3260098900041,NA,NA,NA,NA
"cell867",10.6267204354958,-790.506155252864,790.57757916594,1,0.288273250671573,1.88264481275729,17.1748920754436,1.75512010503902,17.1920787048168,89,13.4646319649754,NA,NA,NA,NA
"cell868",-27.6406136618618,-99.9901344961037,103.740206863844,1,0.739282292835585,0.00983504215329046,1.3581252927608e-05,0.0231147518522088,0.190072810367333,619,NA,NA,NA,NA,NA
"cell869",-97.2556919442646,-934.579001306999,939.625765557515,1,0.30001516827732,2.43914376410252,16.3155208790602,2.24664991704542,16.2459709836554,7,14.7341524067453,NA,NA,NA,NA
"cell870",244.686036233636,246.890546709223,347.600630583587,1,0.556456486423613,0.147400892244992,4.74942238576339,0.153225698846639,7.65485323369118,383,NA,NA,NA,NA,NA
"cell871",131.269848706794,110.852727802981,171.814145054668,2,0.806245707620237,0.451985320221517,12.3661835445452,NA,NA,NA,NA,0.0383945862990826,0.00258785355754076,202,1.93745820929269
"cell872",227.439166738883,315.01265391598,388.53770305347,1,0.473207964666502,0.165027159157281,6.87867554359798,0.172070194699545,7.65491177751149,395,6.74887471172192,NA,NA,NA,NA
"cell873",158.401616432122,-206.347839775521,260.13554749079,2,0.670103983247728,0.546463954651494,15.0690919734198,NA,NA,NA,NA,0.0354268401356928,3.3242766501901,3,0.927393398528025
"cell874",-19.1013153196724,-18.7517832061233,26.7673237427838,1,0.713080513128213,0.000891013232537132,1.24494818503074e-05,0.0173528046271059,0.679479668919821,588,NA,NA,NA,NA,NA
"cell875",268.144693099874,-251.435429346308,367.588562890887,2,0.467369944014522,0.425850009077139,12.2177992851695,NA,NA,NA,NA,0.0641865532684292,0.00266179223061336,217,2.56398223239566
"cell876",-559.980381445906,-257.329139686429,616.276166775952,1,0.268267215185414,0.143896354530702,6.76009663756922,0.158811543440466,7.65497032133181,439,7.40927881781408,NA,NA,NA,NA
"cell877",485.141000157258,-388.929931948847,621.794404927641,2,0.267885989371037,0.459510273227946,12.29682051037,NA,NA,NA,NA,0.0429609914109353,0.00273573090368595,201,1.45232821356445
"cell878",451.413492641406,780.653971780491,901.773122794957,1,0.152839663005065,2.42220695835766,15.7638528628553,2.23460372719332,15.8183832202119,4,13.5452975731527,NA,NA,NA,NA
"cell879",219.908515827305,198.748469547023,296.413072384894,2,0.632206622129662,0.463724685872646,12.394530289437,NA,NA,NA,NA,0.0357708083614473,0.125124515719512,204,1.48690190317485
"cell880",-298.806231681644,301.809513472024,424.704775713677,1,0.412512906424654,0.164141546442938,7.95096204578296,0.173124015731143,7.36680720482371,412,6.68521794163034,NA,NA,NA,NA
"cell881",146.117583919294,-179.987104897888,231.831202084481,1,0.699529994651084,0.0211916485608031,1.13177107730067e-05,0.0322226346270342,1.91827548518107,572,NA,NA,NA,NA,NA
"cell882",-104.956509404554,509.98053866,520.668818615377,2,0.339649968043168,0.529201300671237,15.7840772515771,NA,NA,NA,NA,0.0182224119244465,3.32435058886317,58,1.71456045484008
"cell883",-427.986526025707,704.161812337617,824.024468334618,1,0.205736861686616,1.98999717282093,17.8780631259766,1.8487371165172,18.1911923462063,46,12.6593560859351,NA,NA,NA,NA
"cell884",-16.8200998378787,139.554228865408,140.564215050541,1,0.828569933960095,0.0261985475385516,1.0185939695706e-05,0.0189192329348732,2.38644472734708,677,NA,NA,NA,NA,NA
"cell885",-395.076575994386,66.7157980884851,400.670062038619,1,0.445370084150074,0.183512509137791,5.60831252005316,0.192628578056215,7.65502886515213,329,6.51023346698181,NA,NA,NA,NA
"cell886",322.65445639377,269.280407904579,420.259248930961,2,0.397774567506465,0.240009045489426,9.73851717808631,NA,NA,NA,NA,0.144992778606993,0.00280966957675854,266,4.34122887606282
"cell887",-146.900446400995,-29.4172842466619,149.816947523504,2,0.633882392018064,0.343504861227078,11.0068525534195,NA,NA,NA,NA,0.0927414010534656,0.00288360824983114,256,3.12070287290853
"cell888",-526.303046511547,-330.883958343238,621.674424965533,1,0.29126516150346,0.194597671999077,8.49158001991903,0.215188765265572,8.55955592444711,333,7.91474750539404,NA,NA,NA,NA
"cell889",-344.669411915874,420.332803860629,543.577657296335,1,0.31870426696683,1.17718666747579,14.0701222276674,1.14475741987316,15.0370173805689,152,11.8182674522376,NA,NA,NA,NA
"cell890",76.2377537155957,-621.645062305247,626.302465730492,1,0.240356580292204,2.05775459629676,16.7717916937976,1.90701825299249,17.6818403193309,33,13.275904741235,NA,NA,NA,NA
"cell891",679.380358483346,-152.257135374771,696.232652757317,2,0.228133684173176,0.216977085714118,10.0142338531438,NA,NA,NA,NA,0.155539591966118,0.00295754692290373,282,4.80799869866476
"cell892",120.781524018356,-303.658632731787,326.797707728704,1,0.62705424051754,0.125310876419418,3.44350297309026,0.129258872673822,4.99036981398662,448,NA,NA,NA,NA,NA
"cell893",743.844857037958,465.85560054418,877.682523410486,1,0.189624726084757,0.280844902353086,9.89225705959477,0.313639334899911,10.2452154927269,205,9.23848522457741,NA,NA,NA,NA
"cell894",665.258494273577,-173.644563732226,687.547306530178,2,0.226495009367861,0.507547279473529,14.3417558742667,NA,NA,NA,NA,0.0284757529651482,1.81296280002298,126,1.66081289215581
"cell895",-570.350840580376,-452.086488057041,727.792741125171,1,0.239780205410896,2.33158618302364,17.8780642577477,2.1509850128602,18.1912508900266,25,13.9950077683664,NA,NA,NA,NA
"cell896",-366.459287056697,643.19628939727,740.26608443486,1,0.23352282117519,0.21686260206587,15.0496164052016,0.175361881308744,7.65508740897245,NA,5.05179458104184,NA,NA,NA,NA
"cell897",-35.1219648737048,-77.2954090977261,84.9007225185663,1,0.751588164165784,0.0155031592607449,9.05416861840536e-06,0.00368997721997202,0.306832346099904,643,NA,NA,NA,NA,NA
"cell898",362.258747983323,686.157302096313,775.914456438682,1,0.178721138950717,2.47742779711265,16.9078104490325,2.28115088069802,17.2387657584576,5,13.9890377368709,NA,NA,NA,NA
"cell899",-508.905081238953,-60.5631094351029,512.496118946547,1,0.283130670311465,0.25864668747698,9.17839157366267,0.288822675696655,8.75733943632225,228,9.17562615525355,NA,NA,NA,NA
"cell900",-110.021274039183,-311.192898972308,330.069236845838,1,0.632696415932266,0.0793625061167428,2.90255532761792,0.0873868001003966,1.75374030969789,454,NA,NA,NA,NA,NA
"cell901",-366.901761675059,-145.745169632863,394.78925668206,1,0.44337403420876,0.155084924669745,4.50976614505811,0.160677187456848,7.65514595279276,268,6.61708366630657,NA,NA,NA,NA
"cell902",-187.187840923804,-85.0114785093739,205.58754648097,1,0.663103743348898,0.0242489825105835,1.84635799096713,0.0258740748673579,1.97776335760528,656,NA,NA,NA,NA,NA
"cell903",147.947290893079,223.483504582474,268.01730858858,1,0.738242601217571,0.0290060468688768,2.82238740497263,0.0416656253638409,0.731551627429522,508,NA,NA,NA,NA,NA
